0	"Henry"	"was"	"Governor Edwin Washington Edwards's choice"
110	"Georgia"	" and accuses in exchange for land or"	"hotels"
110	"Georgia"	" and accuses in exchange for"	"Abkhaz land"
110	"Abkhaz"	" and accuses in exchange for land or"	"hotels"
110	"unlawful military formations"	" and accuses in"	"exchange"
110	"exchange"	"for land or"	"hotels"
110	"unlawful military formations"	" and accuses in exchange for"	"Abkhaz land"
110	"unlawful military formations"	" and accuses of supplying and training"	"the Abkhaz troops"
110	"unlawful military formations"	" and accuses in exchange for land or"	"hotels"
110	"the Abkhaz armed forces"	" and accuses in exchange for land or"	"hotels"
110	"Abkhaz"	" and accuses in exchange for"	"Abkhaz land"
110	"Abkhaz"	" and accuses"	"Russia"
110	"unlawful military formations"	" and accuses"	"Russia"
110	"the Abkhaz armed forces"	" and accuses"	"Russia"
111	"He"	"is )"	"Ohio ( Stark County"
111	"He"	"is )"	"Sandy Valley"
111	"He"	"is )"	"Waynesburg"
112	"Hollywood United"	"compete in"	"the Santa Monica Adult Soccer League"
113	"signs"	"in"	"Cyrillic"
113	"the film's"	"is given as"	"signs"
113	"Bulgarian locale"	"is given as signs in"	"Cyrillic"
113	"the film's"	"is given as signs in"	"Cyrillic"
113	"the film's"	"is"	"Bulgarian locale"
113	"Bulgarian locale"	"is given as"	"signs"
114	"Hermine"	"was on 1907"	"January"
114	"Hermine"	"was ) 1873"	"September"
114	"Hermine"	"was"	"11 September 1873 - 7 April 1920 )"
114	"Hermine"	"was to August of"	"Schoenaich-Carolath"
114	"Hermine"	"was in"	"Greiz"
114	"Hermine"	"was to"	"Prince Johann George Ludwig Ferdinand August"
114	"Prince Johann George Ludwig Ferdinand August"	"of"	"Schoenaich-Carolath"
114	"Hermine"	"was ) 1920"	"April"
114	"Schoenaich-Carolath"	"of August was"	"11 September 1873 - 7 April 1920 )"
116	"Ludwig"	"appeared to"	"Witch Mountain"
116	"March"	"2009 appeared to"	"Witch Mountain"
116	"Ludwig"	"appeared in role in Race"	"Disney's"
116	"a lead role"	"in Race"	"Disney's"
116	"Ludwig"	"appeared in role in"	"Disney's  Race"
116	"a lead role"	"in"	"Disney's  Race"
116	"March"	"2009 appeared in"	"a lead role"
117	"Pierluigi Casiraghi"	"called"	"Alfonso"
117	"Pierluigi Casiraghi"	"called to form"	"part"
117	"part"	"of"	"the Italy national under-21 football team"
117	"part"	"of team"	"Italy"
117	"Pierluigi Casiraghi"	"called to form part of team"	"Italy"
117	"Pierluigi Casiraghi"	"called to form part of"	"the Italy national under-21 football team"
117	"Pierluigi Casiraghi"	"called alongside with"	"teammate Francesco Bolzoni"
117	"October"	"2007 called"	"Alfonso"
118	"Journalists"	"are prohibited from covering"	"the rebellion"
119	" Class"	"of ) followed"	"his character"
119	"44  ( 1973 )"	"followed character to"	"college"
119	" Class"	"of ) followed character to"	"college"
119	"Grimes"	"starred in"	"the sequel"
119	" Class"	"of"	"44  ( 1973 )"
119	"Grimes"	"starred Class of"	"44  ( 1973 )"
119	"Grimes"	"starred"	" Class"
119	"44  ("	") followed character to"	"college"
119	"Grimes"	"starred Class of )"	"44  ("
119	"44  ( 1973 )"	"followed"	"his character"
119	"Grimes"	"starred Class of ) followed"	"his character"
119	"Grimes"	"starred Class of ) followed character to"	"college"
119	"44  ("	") followed"	"his character"
119	"his character"	"to"	"college"
119	" Class"	"of )"	"44  ("
120	"a 1916 silent drama film"	"featuring"	"Harry Carey"
121	"an uprising"	"in city of"	"Qum"
121	"Tabriz"	"Tehran and"	"other major cities"
121	"Tehran"	"and"	"other major cities"
121	"the holy city"	"and"	"the uprising"
121	"the holy city"	"of"	"Qum"
121	"an uprising"	"in city and"	"the uprising"
121	"Tabriz"	"Tabriz"	"Tehran"
121	"an uprising"	"in"	"the holy city"
123	"a French army"	"crushing exploited victory"	"his"
123	"a French army"	"crushing exploited"	"his great victory"
123	"Wellington"	"exploited by capturing"	"Madrid"
123	"Wellington"	"exploited victory"	"his"
123	"July"	"1812 in crushing exploited victory"	"his"
123	"July"	"1812 in crushing exploited"	"his great victory"
124	"the very first episode"	"has length measured in"	"parrots"
124	"The title"	"comes from episode has length measured in"	"parrots"
124	"the series"	"of comes from"	"the very first episode"
124	"the very first episode"	"has"	"his length"
124	"his length"	"measured in"	"parrots"
124	"Udav"	"has length measured in"	"parrots"
124	"The title"	"of"	"the series"
124	"the very first episode"	"has"	"Udav"
124	"The title"	"comes from episode has"	"his length"
124	"The title"	"comes from"	"the very first episode"
124	"The title"	"comes from episode has"	"Udav"
125	"Department"	"Health"	"Education"
125	"reorganization efforts"	"separated ."	"the Department of Health and Human Services"
125	"reorganization efforts"	"separated . Services"	"Department of Health"
125	"Department of Health"	"Health"	"Education"
125	"reorganization efforts"	"separated Health"	"Education"
125	"reorganization efforts"	"separated into"	"the Department of Education"
125	"Department"	"Health Education and"	"Welfare"
125	"reorganization efforts"	"separated Health Education and"	"Welfare"
125	"Department of Health"	"Education and"	"Welfare"
125	"reorganization efforts"	"separated . Services Health"	"Department"
125	"reorganization efforts"	"separated"	"Department of Health"
125	"Education"	"and"	"Welfare"
125	"reorganization efforts"	"separated Health"	"Department"
125	"reorganization efforts"	"separated into Education"	"Department"
127	"all other Eclipse Awards"	"is voted by"	"racing fans"
127	"all other Eclipse Awards"	"are voted from among"	"the horse racing world"
127	"the Moment"	"is voted by"	"racing fans"
127	"all other Eclipse Awards"	"are voted by"	"a chosen committee"
127	"the Moment"	"of"	"the Year"
128	"Beauman"	"is married to director screenwriter and"	"producer"
128	"film director"	"screenwriter and producer with"	"whom"
128	"screenwriter"	"and producer"	"James Bobin"
128	"film director"	"screenwriter and"	"producer"
128	"screenwriter"	"and"	"producer"
128	"film director"	"director"	"screenwriter"
128	"producer"	"producer"	"James Bobin"
128	"screenwriter"	"and producer with"	"whom"
128	"Beauman"	"is married to director screenwriter and producer with"	"whom"
128	"Beauman"	"is married to director screenwriter and producer"	"James Bobin"
128	"producer"	"with"	"whom"
128	"Beauman"	"is has"	", Madelaine"
128	"Beauman"	"is has"	"one daughter"
128	"film director"	"screenwriter and producer"	"James Bobin"
128	"she"	"has"	", Madelaine"
128	"Beauman"	"is has"	"she"
128	"Beauman"	"is married to director"	"screenwriter"
129	"others"	"noted values"	"its"
129	"some reviewers"	"praised noted"	"its mediocre production values"
129	"a classic example"	"as praised noted values"	"its"
129	"changes"	"in"	"some songs"
129	"a classic example"	"as praised noted"	"its mediocre production values"
129	"the movie"	"praised noted"	"its mediocre production values"
129	"the movie"	"praised noted"	"changes"
129	"others"	"noted rewriting of"	"the script"
129	"others"	"noted"	"changes"
129	"some reviewers"	"praised noted values"	"its"
129	"the movie"	"praised noted values"	"its"
129	"others"	"noted changes in"	"some songs"
129	"some reviewers"	"praised as"	"a classic example"
129	"a classic example"	"as praised noted"	"changes"
129	"changes"	"and"	"disappointing choreography"
129	"1960s camp"	"of example as praised noted values"	"its"
129	"some reviewers"	"praised as example of"	"1960s camp"
129	"some reviewers"	"praised noted"	"changes"
129	"1960s camp"	"of example as praised noted"	"its mediocre production values"
129	"a classic example"	"of"	"1960s camp"
129	"1960s camp"	"of example as praised noted"	"changes"
129	"others"	"noted changes and"	"disappointing choreography"
129	"others"	"noted changes in"	"the musical score"
129	"changes"	"in"	"the musical score"
130	"it"	"is ranked as league in"	"Europe"
130	"the strongest hockey league"	"in"	"Europe"
131	"He"	"is Athlone band"	"his"
131	"an accomplished musician"	"and"	"songwriter"
131	"He"	"is"	"his own band , Ten Athlone"
131	"songwriter"	"and"	"fronts"
131	"He"	"is musician and"	"songwriter"
131	"He"	"is musician and songwriter and"	"fronts"
131	"fronts"	"and songwriter and is"	"his own band , Ten Athlone"
131	"an accomplished musician"	"and songwriter and"	"fronts"
131	"He"	"is Athlone"	"his own band"
132	"He"	"served as councillor on"	"Bermondsey"
132	"He"	"served as"	"a councillor"
132	"a councillor"	"on"	"Bermondsey"
133	"One other person"	"died in fighting"	"east"
133	"One other person"	"died in fighting east of"	"Beirut"
133	"One other person"	"died killed in fighting and"	"two soldiers"
133	"One other person"	"died killed in fighting in"	"Sidon"
133	"east"	"of"	"Beirut"
134	"He"	"spent"	"See"
134	"He"	"spent under"	"the command"
134	"He"	"spent"	"Otto Kretschmer"
134	"He"	"spent Kretschmer completing"	"five combat patrols"
134	"Otto Kretschmer"	"completing"	"five combat patrols"
134	"He"	"spent on"	"board"
135	"October"	"1939 and ordered army"	"his"
135	"WO"	"WO"	"second-in-command"
135	"On"	"14 ordered"	"his entire army"
135	"October"	"1939 and ordered"	"Graziani"
135	"January 1940. On 14 April"	"ordered to advance towards"	"the Ethiopian defensive lines"
135	"January"	"ordered to advance towards"	"the Ethiopian defensive lines"
135	"January 1940. On 14 April"	"ordered to advance towards lines in"	"a three-pronged attack"
135	"October"	"1939 and ordered April 14"	"On"
135	"WO"	"between 1939 and ordered to advance towards"	"the Ethiopian defensive lines"
135	"January"	"ordered"	"his entire army"
135	"WO"	"between 1939 and ordered army"	"his"
135	"October"	"1939 and ordered"	"his entire army"
135	"October"	"1939 and ordered"	"January 1940. On 14 April"
135	"January 1940. On 14 April"	"ordered"	"his entire army"
135	"January 1940. On 14 April"	"ordered army"	"his"
135	"WO"	"between 1939"	"October"
135	"January"	"ordered army"	"his"
135	"On"	"14 ordered army"	"his"
135	"January"	"ordered to advance towards lines in"	"a three-pronged attack"
135	"October"	"1939 and ordered April"	"January"
135	"Graziani"	"ordered to advance towards"	"the Ethiopian defensive lines"
135	"WO"	"between 1939 and ordered April"	"January"
135	"Graziani"	"ordered to advance towards lines in"	"a three-pronged attack"
135	"WO"	"between 1939 and ordered"	"January 1940. On 14 April"
135	"Graziani"	"ordered army"	"his"
135	"WO"	"between 1939 and ordered"	"his entire army"
135	"WO"	"between 1939 and ordered"	"Graziani"
135	"October"	"1939 and ordered to advance towards"	"the Ethiopian defensive lines"
135	"WO"	"between 1939 and ordered to advance towards lines in"	"a three-pronged attack"
135	"October"	"1939 and ordered to advance towards lines in"	"a three-pronged attack"
135	"WO"	"between 1939 and ordered April 14"	"On"
135	"the Ethiopian defensive lines"	"in"	"a three-pronged attack"
136	"the National Amateur League competitions"	"in been "	"the  Fourth Level "
136	"competition"	"in"	"Ukraine"
136	"the  Fourth Level "	"of competition in"	"Ukraine"
136	"the  Fourth Level "	"including winning"	"the Ukrainian Amateur Championship"
136	"Bastion"	"had been in"	"the National Amateur League competitions"
136	"the  Fourth Level "	"of"	"competition"
137	"The show"	"won in category of"	"Special Classification"
137	"The show"	"won in category of Classification of"	"Outstanding Program Achievements"
137	"The show"	"won in"	"the category"
137	"the category"	"of Classification of"	"Outstanding Program Achievements"
137	"Special Classification"	"of"	"Outstanding Program Achievements"
137	"the category"	"of"	"Special Classification"
138	"He"	"held until"	"his retirement"
139	"France"	"was opposing at"	"every juncture"
139	"France"	"was opposing"	"Spain"
140	"He"	"served until was"	"he"
140	"he"	"was appointed to Court of"	"Appeals"
140	"the Wisconsin Court"	"of"	"Appeals"
140	"He"	"served until was appointed to Court of"	"Appeals"
140	"He"	"served until was appointed to"	"the Wisconsin Court"
140	"he"	"was appointed to"	"the Wisconsin Court"
141	"the catholic college"	"college"	"Vittorino da Feltre"
141	"Cassinelli"	"was and attended in"	"the same city"
141	"Cassinelli"	"was and attended college"	"Vittorino da Feltre"
141	"Cassinelli"	"was and attended"	"the catholic college"
142	"born 1978 )"	"is"	"a Korean actor"
143	"his wife"	"in"	"Onehunga"
143	"his wife"	"wife"	"Jules"
144	"independence"	"graced in"	"various positions"
144	"Dr. Jivraj"	"graced in"	"various positions"
144	"independence"	"graced"	"public office"
145	"Both films"	"are ."	"The Single Standard"
145	"Both films"	"are . by was adapted for"	"this production"
145	"this production"	"by"	"Gerrit J. Lloyd"
145	"Both films"	"are . by was adapted for production by"	"Gerrit J. Lloyd"
145	"The Single Standard"	". by was adapted for"	"this production"
145	"The Single Standard"	". by was adapted for production by"	"Gerrit J. Lloyd"
145	"the story"	"was adapted for production by"	"Gerrit J. Lloyd"
145	"Both films"	"are . by"	"Daniel Carson Goodman"
145	"Both films"	"are . by was"	"the story"
146	"the accompanying music"	"is will"	"the listener"
146	"the accompanying music"	"is hear"	"the same arrangement"
147	"Booth"	"moved and captain-coached"	"the Sandy Bay Football Club"
147	"Once leaving Essendon"	"moved to"	"Tasmania"
147	"Once leaving Essendon"	"moved and captain-coached"	"the Sandy Bay Football Club"
148	"Garcia"	"ran and continued to serve for"	"7 years"
148	"Garcia"	"ran and continued to serve in"	"that capacity"
148	"Garcia"	"ran for"	"the Miami Beach City Commission"
148	"Miami Beach Fire Chief"	"as ran for"	"the Miami Beach City Commission"
149	"the sole black member"	"of Club group of hobbyists would produce number of"	"industry legends"
149	"Lawson"	"was member of Club group of hobbyists would produce number of legends including founders"	"Steve Jobs"
149	"industry legends"	"including founders"	"Steve Jobs"
149	"early computer hobbyists"	"would produce number of"	"industry legends"
149	"Steve Jobs"	"and"	"Steve Wozniak"
149	"early computer hobbyists"	"would produce number of legends including"	"Apple founders"
149	"industry legends"	"including founders Jobs and"	"Steve Wozniak"
149	"Lawson"	"was member of"	"the Homebrew Computer Club"
149	"a number"	"of"	"industry legends"
149	"Apple founders"	"founders"	"Steve Jobs"
149	"a group"	"of hobbyists would produce number of legends including"	"Apple founders"
149	"Lawson"	"was member of Club group of hobbyists would produce number of legends including founders Jobs and"	"Steve Wozniak"
149	"a group"	"of hobbyists would produce"	"a number"
149	"Lawson"	"was member of Club group of"	"early computer hobbyists"
149	"a group"	"of"	"early computer hobbyists"
149	"the sole black member"	"of Club group of hobbyists would produce number of legends including"	"Apple founders"
149	"a group"	"of hobbyists would produce number of"	"industry legends"
149	"the Homebrew Computer Club"	"group of hobbyists would produce number of"	"industry legends"
149	"the sole black member"	"of Club"	"a group"
149	"a number"	"of legends including founders Jobs and"	"Steve Wozniak"
149	"Lawson"	"was member of Club group of hobbyists would produce"	"a number"
149	"the Homebrew Computer Club"	"group of hobbyists would produce"	"a number"
149	"the sole black member"	"of Club group of hobbyists would produce"	"a number"
149	"early computer hobbyists"	"would produce number of legends including founders Jobs and"	"Steve Wozniak"
149	"Apple founders"	"Jobs and"	"Steve Wozniak"
149	"the Homebrew Computer Club"	"group of hobbyists would produce number of legends including"	"Apple founders"
149	"Lawson"	"was member of Club group of hobbyists would produce number of legends including"	"Apple founders"
149	"the sole black member"	"of"	"the Homebrew Computer Club"
149	"industry legends"	"including"	"Apple founders"
149	"a group"	"of hobbyists would produce number of legends including founders Jobs and"	"Steve Wozniak"
149	"the Homebrew Computer Club"	"group of"	"early computer hobbyists"
149	"the Homebrew Computer Club"	"group of hobbyists would produce number of legends including founders Jobs and"	"Steve Wozniak"
149	"Lawson"	"was member of Club"	"a group"
149	"early computer hobbyists"	"would produce number of legends including founders"	"Steve Jobs"
149	"Lawson"	"was member of Club group of hobbyists would produce number of"	"industry legends"
149	"the sole black member"	"of Club group of"	"early computer hobbyists"
149	"the sole black member"	"of Club group of hobbyists would produce number of legends including founders"	"Steve Jobs"
149	"a group"	"of hobbyists would produce number of legends including founders"	"Steve Jobs"
149	"the sole black member"	"of Club group of hobbyists would produce number of legends including founders Jobs and"	"Steve Wozniak"
149	"the Homebrew Computer Club"	"group of hobbyists would produce number of legends including founders"	"Steve Jobs"
149	"the Homebrew Computer Club"	"Club"	"a group"
149	"a number"	"of legends including"	"Apple founders"
149	"early computer hobbyists"	"would produce"	"a number"
149	"a number"	"of legends including founders"	"Steve Jobs"
150	"Co."	"Angfa with secured"	"Ltd"
150	"the medical shampoo"	"has proved in"	"Japan"
150	"Angfa"	"Angfa"	"Co."
150	"a single race sponsorship deal"	"with Angfa"	"Co."
150	"Co."	"Angfa with secured"	"maker"
150	"Brawn GP"	"secured"	"maker"
150	"Brawn GP"	"secured maker of"	"the medical shampoo"
150	"the medical shampoo"	"has proved since"	"its launch"
150	"Brawn GP"	"secured maker of shampoo has proved since"	"its launch"
150	"maker"	"of"	"the medical shampoo"
150	"the 2009 Japanese Grand Prix"	"secured maker of shampoo has proved in"	"Japan"
150	"the medical shampoo"	"shampoo"	"Scalp-D"
150	"Brawn GP"	"secured deal with"	"Angfa"
150	"the 2009 Japanese Grand Prix"	"secured deal with Angfa"	"Co."
150	"Brawn GP"	"secured maker of shampoo has proved in"	"Japan"
150	"the 2009 Japanese Grand Prix"	"secured"	"Ltd"
150	"Brawn GP"	"secured maker of shampoo"	"Scalp-D"
150	"the 2009 Japanese Grand Prix"	"secured deal with"	"Angfa"
150	"maker"	"of shampoo"	"Scalp-D"
150	"the 2009 Japanese Grand Prix"	"secured maker of shampoo"	"Scalp-D"
150	"Brawn GP"	"secured deal with Angfa"	"Co."
150	"the 2009 Japanese Grand Prix"	"secured"	"maker"
150	"Brawn GP"	"secured"	"Ltd"
150	"maker"	"of shampoo has proved since"	"its launch"
150	"the 2009 Japanese Grand Prix"	"secured"	"a single race sponsorship deal"
150	"a single race sponsorship deal"	"with"	"Angfa"
150	"the 2009 Japanese Grand Prix"	"secured maker of"	"the medical shampoo"
150	"the 2009 Japanese Grand Prix"	"secured maker of shampoo has proved since"	"its launch"
150	"maker"	"of shampoo has proved in"	"Japan"
152	"Foreign investors"	"are and threatens hundreds of"	"thousands"
152	"families"	"took"	"who"
152	"Hungary's"	"budget and"	"current account deficits"
152	"hundreds"	"of thousands of families took"	"who"
152	"Foreign investors"	"are and threatens hundreds of thousands of families took"	"who"
152	"the forint's weakness"	"in"	"recent months"
152	"the forint's weakness"	"threatens"	"hundreds"
152	"the forint's weakness"	"threatens hundreds of"	"thousands"
152	"Foreign investors"	"are and threatens weakness in"	"recent months"
152	"hundreds"	"of thousands of families took"	"foreign currency mortgages"
152	"hundreds"	"of thousands of"	"families"
152	"recent months"	"in threatens"	"hundreds"
152	"Foreign investors"	"are and threatens hundreds of thousands of families took"	"foreign currency mortgages"
152	"thousands"	"of families took"	"who"
152	"Foreign investors"	"are declining to finance budget and"	"current account deficits"
152	"the forint's weakness"	"threatens hundreds of thousands of families took"	"who"
152	"Foreign investors"	"are declining to finance budget"	"Hungary's"
152	"who"	"took"	"foreign currency mortgages"
152	"hundreds"	"of"	"thousands"
152	"thousands"	"of families took"	"foreign currency mortgages"
152	"Foreign investors"	"are and threatens"	"the forint's weakness"
152	"Foreign investors"	"are and threatens"	"hundreds"
152	"thousands"	"of"	"families"
152	"the forint's weakness"	"threatens hundreds of thousands of families took"	"foreign currency mortgages"
152	"families"	"took"	"foreign currency mortgages"
152	"Foreign investors"	"are and threatens hundreds of thousands of"	"families"
152	"Hungary's high budget"	"and"	"current account deficits"
152	"the forint's weakness"	"threatens hundreds of thousands of"	"families"
152	"Foreign investors"	"are declining to finance"	"Hungary's high budget"
153	"the commencement"	"was appointed in headquarters of"	"the Citizen Forces"
153	"January"	"1940 was appointed"	"General Staff Officer Grade III"
153	"the commencement"	"of"	"World War"
153	"the commencement"	"was working with"	"the Intelligence Section"
153	"the commencement"	"was appointed"	"General Staff Officer Grade III"
153	"the commencement"	"was appointed in"	"the Western Command headquarters"
153	"the Western Command headquarters"	"of"	"the Citizen Forces"
153	"World War"	"of commencement was appointed"	"General Staff Officer Grade III"
153	"the commencement"	"of War"	"II"
153	"he"	"was appointed in headquarters of"	"the Citizen Forces"
153	"II"	"War of commencement was appointed"	"General Staff Officer Grade III"
153	"he"	"was appointed in"	"the Western Command headquarters"
153	"he"	"was working with"	"the Intelligence Section"
153	"World War"	"War"	"II"
154	"He"	"is and is unaware of"	"Thomas Barrett's intentions"
154	"He"	"is focused on breaking"	"Garrincha's gang"
155	"they"	"have before"	"its printing"
155	"The royal family"	"did edit"	"the book"
155	"The royal family"	"did nor did have before"	"its printing"
155	"The royal family"	"did nor did have"	"a preview"
155	"The royal family"	"did nor did have"	"they"
155	"they"	"have"	"a preview"
156	"He"	"attempted but had and were compared"	" London"
156	"He"	"attempted came alongside"	"the French ship"
156	"He"	"attempted came alongside ship of"	"the line"
156	"his ships"	"had and were compared"	" London"
156	"the French ship"	"of"	"the line"
156	"He"	"attempted but had and were compared to"	"the 98-gun"
156	"his ships"	"had and were compared to"	"the 98-gun"
156	"He"	"attempted but had been at"	"sea"
156	"He"	"attempted came and opened"	"a heavy fire"
156	"He"	"attempted but had"	"his ships"
156	"He"	"attempted but had been for"	"an extended period"
157	"Abby"	"Abby"	"Chloe Grace Moretz"
157	"Her name"	"is claims Abby"	"Chloe Grace Moretz"
157	"Her name"	"is claims"	"Abby"
157	"who"	"claims to be old"	"12 years"
157	"Her name"	"is claims to be old"	"12 years"
157	"Abby"	"claims to be old"	"12 years"
157	"Her name"	"is claims"	"who"
157	"Chloe Grace Moretz"	"claims to be old"	"12 years"
158	"the next elections"	"as"	"replacement candidate"
158	"he"	"rejoined after"	"the next elections"
158	"he"	"rejoined after elections as"	"replacement candidate"
159	"Zimmer"	"ran for Hoboken"	"Mayor"
161	"His work"	"and spectroscopy involved"	"close cooperation"
161	"His work"	"and spectroscopy involved cooperation with"	"Achim Mueller"
161	"close cooperation"	"with"	"Achim Mueller"
161	"His work"	"in"	"synthesis"
162	"The publisher"	"is"	"University Press"
164	"David Frankel"	"and Steinberg by Convention ."	"Esquire Magazine"
164	"David Frankel"	"and Steinberg by Convention of"	"the Love Goddesses"
164	"It"	"Convention"	"Convention"
164	"It"	"Convention of"	"the Love Goddesses"
164	"It"	"Convention written by Steinberg and"	"David Frankel"
164	"Convention"	"."	"by Bob Greene"
164	"David Frankel"	"and Steinberg by Convention"	"Convention"
164	"David Frankel"	"and Steinberg by Convention ."	"by Bob Greene"
164	"Norman Steinberg"	"by Convention ."	"by Bob Greene"
164	"the article"	"on based Convention of"	"the Love Goddesses"
164	"the article"	"on based Convention ."	"Esquire Magazine"
164	"Convention"	"of"	"the Love Goddesses"
164	"the article"	"on based Convention"	"Convention"
164	"Norman Steinberg"	"by Convention of"	"the Love Goddesses"
164	"Convention"	"."	"Esquire Magazine"
164	"It"	"Convention ."	"Esquire Magazine"
164	"Norman Steinberg"	"by Convention ."	"Esquire Magazine"
164	"Norman Steinberg"	"by Convention"	"Convention"
164	"It"	"Convention ."	"by Bob Greene"
164	"It"	"Convention written based on"	"the article"
164	"the article"	"on based Convention ."	"by Bob Greene"
165	"born 5 July 1981 )"	"is"	"a French actor"
165	"born 5 July 1981 )"	"is actor of"	"Algerian origins"
165	"July"	"1981 is"	"a French actor"
165	"Tahar Rahim"	"is"	"a French actor"
165	"Tahar Rahim"	"is actor of"	"Algerian origins"
165	"a French actor"	"of"	"Algerian origins"
167	"the Black Stars"	"for game against team"	"Argentina"
167	"He"	"was and marked"	"his debut"
167	"the Black Stars"	"for"	"a friendly game"
167	"He"	"was called for"	"the Black Stars"
167	"He"	"was and marked in"	"the game"
167	"He"	"was and marked on 2009"	"October"
167	"He"	"was called for Stars for game against"	"Argentina national football team"
167	"the Black Stars"	"for game against"	"Argentina national football team"
167	"He"	"was called for Stars for game against team"	"Argentina"
167	"a friendly game"	"against"	"Argentina national football team"
167	"He"	"was called for Stars for"	"a friendly game"
167	"a friendly game"	"against team"	"Argentina"
168	"He"	"resumed for"	"fifteen years"
168	"He"	"resumed for"	"SISA Airline"
169	"Marcus Henry"	"and"	"Laveranues Coles"
169	"wide receivers Aundrae Allison"	"Henry and"	"Laveranues Coles"
169	"the Jets"	"waived ."	"wide receivers Aundrae Allison"
169	"the Jets"	"waived lineman"	"Rodrique Wright"
169	"August"	"2010 waived"	"defensive lineman"
169	"the Jets"	"waived"	"defensive lineman"
169	"wide receivers Aundrae Allison"	"Allison"	"Marcus Henry"
169	"August"	"2010 waived ."	"wide receivers Aundrae Allison"
169	"defensive lineman"	"lineman"	"Rodrique Wright"
169	"August"	"2010 waived lineman"	"Rodrique Wright"
169	"the Jets"	"waived . Allison Henry and"	"Laveranues Coles"
169	"the Jets"	"waived . Allison"	"Marcus Henry"
170	"Mana"	"began with"	"Quilmes"
170	"Mana"	"began and appeared in"	"nine Primera Division Argentina"
170	"Mana"	"began career"	"his"
170	"Mana"	"began matches for"	"the club"
171	"Baharum"	"was elected for"	"the newly created seat"
171	"Baharum"	"was elected for seat of"	"Sekijang"
171	"the newly created seat"	"of"	"Sekijang"
172	"Ryerson's Faculty"	"of"	"Community Services"
172	"Community Services"	"of offers"	"multi-disciplinary programs"
172	"Community Services"	"of offers"	", early childhood education"
172	"Community Services"	"of offers ."	"justice"
172	"Ryerson's Faculty"	"offers . justice and"	"community development"
172	"Ryerson's Faculty"	"offers"	", early childhood education"
172	"Ryerson's Faculty"	"offers in"	"health"
172	"Ryerson's Faculty"	"offers ."	"justice"
172	"Ryerson's Faculty"	"offers"	"multi-disciplinary programs"
172	"justice"	"and"	"community development"
172	"Community Services"	"of offers in"	"health"
173	"Tina"	"arrives at street takes"	"residence"
173	"Cholera street"	"takes"	"she"
173	"Cholera street"	"takes and works as"	"a prostitute"
173	"Tina"	"arrives at street takes"	"she"
173	"Cholera street"	"takes"	"residence"
173	"A woman"	"arrives at street takes"	"residence"
173	"A woman"	"arrives at"	"Cholera street"
173	"A woman"	"arrives at street takes and works as"	"a prostitute"
173	"she"	"takes and works as"	"a prostitute"
173	"A woman"	"arrives at street takes"	"she"
173	"she"	"takes"	"residence"
173	"A woman"	"woman"	"Tina"
173	"Tina"	"arrives at street takes and works as"	"a prostitute"
174	"South Korea"	"into airlift while was"	"the remainder"
174	"the remainder"	"of"	"the division"
174	"North Korean forces"	"advancing block while was"	"the remainder"
174	"the 24th Infantry Division"	"of battalion airlift while was"	"the remainder"
174	"The plan"	"while was transported on"	"ships"
174	"The plan"	"while was"	"the remainder"
174	"C-54 Skymaster transport aircraft"	"while was remainder of"	"the division"
174	"one battalion"	"airlift while was"	"the remainder"
174	"the remainder"	"was transported on"	"ships"
174	"The plan"	"while and block advancing"	"North Korean forces"
174	"The plan"	"while to airlift into"	"South Korea"
174	"C-54 Skymaster transport aircraft"	"while and block advancing"	"North Korean forces"
174	"The plan"	"while to airlift battalion of"	"the 24th Infantry Division"
174	"The plan"	"while was remainder of"	"the division"
174	"C-54 Skymaster transport aircraft"	"while was transported on"	"ships"
174	"C-54 Skymaster transport aircraft"	"while was"	"the remainder"
175	"His usual position"	"was on or in"	"the centres"
175	"His"	"was on"	"the wing"
175	"His"	"was on or in"	"the centres"
176	"Han Sui"	"shared . between were periods of alliance followed by"	"periods"
176	"periods"	"of"	"open warfare"
176	"alliance"	"followed by"	"periods"
176	"periods"	"of"	"alliance"
176	"periods"	"of alliance followed by"	"periods"
176	"them"	"were periods of alliance followed by periods of"	"open warfare"
176	"them"	"were periods of alliance followed by"	"periods"
176	"Han Sui"	"shared . between were periods of"	"alliance"
176	"alliance"	"followed by periods of"	"open warfare"
176	"Ma Teng"	"and Sui shared"	"an uneasy relationship"
176	"Han Sui"	"shared . between were"	"periods"
176	"Han Sui"	"shared . between were periods of alliance followed by periods of"	"open warfare"
176	"Han Sui"	"and"	"Ma Teng"
176	"them"	"were"	"periods"
176	"Han Sui"	"shared . between were"	"them"
176	"periods"	"of alliance followed by periods of"	"open warfare"
177	"political career"	"of end served as"	"the Vice President"
177	"Akhundov"	"served as"	"the Vice President"
177	"the end"	"served as President of Sciences"	"Academy"
177	"the end"	"served as"	"the Vice President"
177	"the Vice President"	"of"	"the Azerbaijan National Academy of Sciences"
177	"Akhundov"	"served as President of"	"the Azerbaijan National Academy of Sciences"
177	"Akhundov"	"served as President of Sciences"	"Academy"
177	"the Vice President"	"of Sciences"	"Academy"
177	"the end"	"of"	"political career"
177	"the end"	"served as President of"	"the Azerbaijan National Academy of Sciences"
178	"They"	"were . to and"	"character building"
179	"Clayton State University"	"is . Conference"	"level"
179	"Clayton State University"	"is competing in one of"	"the top conferences"
179	"Clayton State University"	"is member"	"NCAA Division"
